bc_seed0_dropout_p0.45_1000_epf.pt,bc,dropout_p0.45_1000_epf,406.85,124.61094454340677,80.0,0
bc_seed0_dropout_p0.45_500.pt,bc,dropout_p0.45_500,414.2,134.88024317890296,76.0,0
bc_seed0_dropout_p0.45_500_epf.pt,bc,dropout_p0.45_500_epf,414.2,134.88024317890296,76.0,0
bc_seed0_flip_p0.10_1000.pt,bc,flip_p0.10_1000,500.0,0.0,100.0,0
bc_seed0_flip_p0.10_1000_epf.pt,bc,flip_p0.10_1000_epf,500.0,0.0,100.0,0
bc_seed0_flip_p0.10_500.pt,bc,flip_p0.10_500,500.0,0.0,100.0,0
bc_seed0_flip_p0.10_500_epf.pt,bc,flip_p0.10_500_epf,500.0,0.0,100.0,0
bc_seed0_flip_p0.45_1000.pt,bc,flip_p0.45_1000,493.7,29.58665239597072,100.0,0
bc_seed0_flip_p0.45_1000_epf.pt,bc,flip_p0.45_1000_epf,493.7,29.58665239597072,100.0,0
bc_seed0_flip_p0.45_500.pt,bc,flip_p0.45_500,360.32,128.69334714739531,65.0,0
bc_seed0_flip_p0.45_500_epf.pt,bc,flip_p0.45_500_epf,360.32,128.69334714739531,65.0,0
bc_seed0_gauss_s0.10_1000.pt,bc,gauss_s0.10_1000,117.2,67.67421961131137,5.0,0
bc_seed0_gauss_s0.10_1000_epf.pt,bc,gauss_s0.10_1000_epf,117.2,67.67421961131137,5.0,0
bc_seed0_gauss_s0.10_500.pt,bc,gauss_s0.10_500,165.57,110.52151419520094,22.0,0
bc_seed0_gauss_s0.10_500_epf.pt,bc,gauss_s0.10_500_epf,165.57,110.52151419520094,22.0,0
bc_seed0_gauss_s0.45_1000.pt,bc,gauss_s0.45_1000,65.34,32.669012840917,0.0,0
bc_seed0_gauss_s0.45_1000_epf.pt,bc,gauss_s0.45_1000_epf,65.34,32.669012840917,0.0,0
bc_seed0_gauss_s0.45_500.pt,bc,gauss_s0.45_500,65.34,37.21242265695691,0.0,0
bc_seed0_gauss_s0.45_500_epf.pt,bc,gauss_s0.45_500_epf,65.34,37.21242265695691,0.0,0
bc_seed0_jitter_p0.10_1000.pt,bc,jitter_p0.10_1000,500.0,0.0,100.0,0
bc_seed0_jitter_p0.10_1000_epf.pt,bc,jitter_p0.10_1000_epf,500.0,0.0,100.0,0
bc_seed0_jitter_p0.10_500.pt,bc,jitter_p0.10_500,500.0,0.0,100.0,0
bc_seed0_jitter_p0.10_500_epf.pt,bc,jitter_p0.10_500_epf,500.0,0.0,100.0,0
bc_seed0_jitter_p0.45_1000.pt,bc,jitter_p0.45_1000,500.0,0.0,100.0,0
bc_seed0_jitter_p0.45_1000_epf.pt,bc,jitter_p0.45_1000_epf,500.0,0.0,100.0,0
bc_seed0_jitter_p0.45_500.pt,bc,jitter_p0.45_500,500.0,0.0,100.0,0
bc_seed0_jitter_p0.45_500_epf.pt,bc,jitter_p0.45_500_epf,500.0,0.0,100.0,0
dagger_seed0_bias_s0.05_1000.pt,dagger,bias_s0.05_1000,420.19,110.61588448319708,86.0,0
dagger_seed0_bias_s0.05_500.pt,dagger,bias_s0.05_500,500.0,0.0,100.0,0
dagger_seed0_bias_s0.20_1000.pt,dagger,bias_s0.20_1000,14.67,1.1920989891783316,0.0,0
dagger_seed0_bias_s0.20_500.pt,dagger,bias_s0.20_500,500.0,0.0,100.0,0
dagger_seed0_clean1000.pt,dagger,clean1000,500.0,0.0,100.0,0
dagger_seed0_clean500.pt,dagger,clean500,500.0,0.0,100.0,0
dagger_seed0_dropout_p0.10_1000.pt,dagger,dropout_p0.10_1000,497.48,25.07368341508683,99.0,0
dagger_seed0_dropout_p0.10_500.pt,dagger,dropout_p0.10_500,486.36,46.239489616560434,98.0,0
dagger_seed0_dropout_p0.45_1000.pt,dagger,dropout_p0.45_1000,375.4,154.55445642232385,67.0,0
dagger_seed0_dropout_p0.45_500.pt,dagger,dropout_p0.45_500,369.37,166.07706975979553,64.0,0
dagger_seed0_flip_p0.10_1000.pt,dagger,flip_p0.10_1000,500.0,0.0,100.0,0
dagger_seed0_flip_p0.10_500.pt,dagger,flip_p0.10_500,500.0,0.0,100.0,0
dagger_seed0_flip_p0.45_1000.pt,dagger,flip_p0.45_1000,500.0,0.0,100.0,0
dagger_seed0_flip_p0.45_500.pt,dagger,flip_p0.45_500,483.53,47.216830685678175,100.0,0
dagger_seed0_gauss_s0.10_1000.pt,dagger,gauss_s0.10_1000,163.56,73.39868118706221,18.0,0
dagger_seed0_gauss_s0.10_500.pt,dagger,gauss_s0.10_500,183.27,91.67986201996598,19.0,0
dagger_seed0_gauss_s0.45_1000.pt,dagger,gauss_s0.45_1000,68.49,25.081265917014633,0.0,0
dagger_seed0_gauss_s0.45_500.pt,dagger,gauss_s0.45_500,98.6,36.0008333236885,0.0,0
dagger_seed0_jitter_p0.10_1000.pt,dagger,jitter_p0.10_1000,500.0,0.0,100.0,0
dagger_seed0_jitter_p0.10_500.pt,dagger,jitter_p0.10_500,500.0,0.0,100.0,0
dagger_seed0_jitter_p0.45_1000.pt,dagger,jitter_p0.45_1000,500.0,0.0,100.0,0
dagger_seed0_jitter_p0.45_500.pt,dagger,jitter_p0.45_500,500.0,0.0,100.0,0
expert_final.zip,expert,expert,500.0,0.0,100.0,1
bc_seed1_bias_s0.05_1000.pt,bc,bias_s0.05_1000,451.51,104.94603327425007,86.0,1
bc_seed1_bias_s0.05_1000_epf.pt,bc,bias_s0.05_1000_epf,451.51,104.94603327425007,86.0,1
bc_seed1_bias_s0.05_500.pt,bc,bias_s0.05_500,92.63,33.84011081542139,0.0,1
bc_seed1_bias_s0.05_500_epf.pt,bc,bias_s0.05_500_epf,92.63,33.84011081542139,0.0,1
bc_seed1_bias_s0.20_1000.pt,bc,bias_s0.20_1000,13.05,0.9937303457175897,0.0,1
bc_seed1_bias_s0.20_1000_epf.pt,bc,bias_s0.20_1000_epf,13.05,0.9937303457175897,0.0,1
bc_seed1_bias_s0.20_500.pt,bc,bias_s0.20_500,500.0,0.0,100.0,1
bc_seed1_bias_s0.20_500_epf.pt,bc,bias_s0.20_500_epf,500.0,0.0,100.0,1
bc_seed1_clean1000.pt,bc,clean1000,500.0,0.0,100.0,1
bc_seed1_clean1000_epf.pt,bc,clean1000_epf,500.0,0.0,100.0,1
bc_seed1_clean1000_step.pt,bc,clean1000_step,500.0,0.0,100.0,1
bc_seed1_clean500.pt,bc,clean500,500.0,0.0,100.0,1
bc_seed1_clean500_epf.pt,bc,clean500_epf,500.0,0.0,100.0,1
bc_seed1_clean500_step.pt,bc,clean500_step,500.0,0.0,100.0,1
bc_seed1_dropout_p0.10_1000.pt,bc,dropout_p0.10_1000,481.41,68.70125108031148,95.0,1
bc_seed1_dropout_p0.10_1000_epf.pt,bc,dropout_p0.10_1000_epf,481.41,68.70125108031148,95.0,1
bc_seed1_dropout_p0.10_500.pt,bc,dropout_p0.10_500,365.26,151.9822108011329,66.0,1
bc_seed1_dropout_p0.10_500_epf.pt,bc,dropout_p0.10_500_epf,365.26,151.9822108011329,66.0,1
bc_seed1_dropout_p0.45_1000.pt,bc,dropout_p0.45_1000,458.89,93.10390915530883,93.0,1
bc_seed1_dropout_p0.45_1000_epf.pt,bc,dropout_p0.45_1000_epf,458.89,93.10390915530883,93.0,1
bc_seed1_dropout_p0.45_500.pt,bc,dropout_p0.45_500,426.31,136.1077290237406,82.0,1
bc_seed1_dropout_p0.45_500_epf.pt,bc,dropout_p0.45_500_epf,426.31,136.1077290237406,82.0,1
bc_seed1_flip_p0.10_1000.pt,bc,flip_p0.10_1000,500.0,0.0,100.0,1
bc_seed1_flip_p0.10_1000_epf.pt,bc,flip_p0.10_1000_epf,500.0,0.0,100.0,1
bc_seed1_flip_p0.10_500.pt,bc,flip_p0.10_500,500.0,0.0,100.0,1
bc_seed1_flip_p0.10_500_epf.pt,bc,flip_p0.10_500_epf,500.0,0.0,100.0,1
bc_seed1_flip_p0.45_1000.pt,bc,flip_p0.45_1000,496.34,25.629756143982338,100.0,1
bc_seed1_flip_p0.45_1000_epf.pt,bc,flip_p0.45_1000_epf,496.34,25.629756143982338,100.0,1
bc_seed1_flip_p0.45_500.pt,bc,flip_p0.45_500,432.13,111.33271352122877,86.0,1
bc_seed1_flip_p0.45_500_epf.pt,bc,flip_p0.45_500_epf,432.13,111.33271352122877,86.0,1
bc_seed1_gauss_s0.10_1000.pt,bc,gauss_s0.10_1000,94.28,81.79450837311757,12.0,1
bc_seed1_gauss_s0.10_1000_epf.pt,bc,gauss_s0.10_1000_epf,94.28,81.79450837311757,12.0,1
bc_seed1_gauss_s0.10_500.pt,bc,gauss_s0.10_500,82.54,60.376389425006195,3.0,1
bc_seed1_gauss_s0.10_500_epf.pt,bc,gauss_s0.10_500_epf,82.54,60.376389425006195,3.0,1
bc_seed1_gauss_s0.45_1000.pt,bc,gauss_s0.45_1000,66.79,29.936698214733035,0.0,1
bc_seed1_gauss_s0.45_1000_epf.pt,bc,gauss_s0.45_1000_epf,66.79,29.936698214733035,0.0,1
bc_seed1_gauss_s0.45_500.pt,bc,gauss_s0.45_500,67.64,24.394884709709125,0.0,1
bc_seed1_gauss_s0.45_500_epf.pt,bc,gauss_s0.45_500_epf,67.64,24.394884709709125,0.0,1
bc_seed1_jitter_p0.10_1000.pt,bc,jitter_p0.10_1000,500.0,0.0,100.0,1
bc_seed1_jitter_p0.10_1000_epf.pt,bc,jitter_p0.10_1000_epf,500.0,0.0,100.0,1
bc_seed1_jitter_p0.10_500.pt,bc,jitter_p0.10_500,500.0,0.0,100.0,1
bc_seed1_jitter_p0.10_500_epf.pt,bc,jitter_p0.10_500_epf,500.0,0.0,100.0,1
bc_seed1_jitter_p0.45_1000.pt,bc,jitter_p0.45_1000,500.0,0.0,100.0,1
bc_seed1_jitter_p0.45_1000_epf.pt,bc,jitter_p0.45_1000_epf,500.0,0.0,100.0,1
bc_seed1_jitter_p0.45_500.pt,bc,jitter_p0.45_500,500.0,0.0,100.0,1
bc_seed1_jitter_p0.45_500_epf.pt,bc,jitter_p0.45_500_epf,500.0,0.0,100.0,1
dagger_seed1_bias_s0.05_1000.pt,dagger,bias_s0.05_1000,372.29,123.2703772201578,74.0,1
dagger_seed1_bias_s0.05_500.pt,dagger,bias_s0.05_500,500.0,0.0,100.0,1
dagger_seed1_bias_s0.20_1000.pt,dagger,bias_s0.20_1000,14.64,1.118212859879549,0.0,1
dagger_seed1_bias_s0.20_500.pt,dagger,bias_s0.20_500,500.0,0.0,100.0,1
dagger_seed1_clean1000.pt,dagger,clean1000,500.0,0.0,100.0,1
dagger_seed1_clean500.pt,dagger,clean500,500.0,0.0,100.0,1
dagger_seed1_dropout_p0.10_1000.pt,dagger,dropout_p0.10_1000,479.27,72.19873336839089,93.0,1
dagger_seed1_dropout_p0.10_500.pt,dagger,dropout_p0.10_500,468.97,74.26849331984593,96.0,1
dagger_seed1_dropout_p0.45_1000.pt,dagger,dropout_p0.45_1000,400.96,137.23701541493824,76.0,1
dagger_seed1_dropout_p0.45_500.pt,dagger,dropout_p0.45_500,395.41,146.21792605559688,73.0,1
dagger_seed1_flip_p0.10_1000.pt,dagger,flip_p0.10_1000,500.0,0.0,100.0,1
dagger_seed1_flip_p0.10_500.pt,dagger,flip_p0.10_500,500.0,0.0,100.0,1
dagger_seed1_flip_p0.45_1000.pt,dagger,flip_p0.45_1000,489.05,49.532893111547594,97.0,1
dagger_seed1_flip_p0.45_500.pt,dagger,flip_p0.45_500,497.37,26.168169595904097,99.0,1
dagger_seed1_gauss_s0.10_1000.pt,dagger,gauss_s0.10_1000,160.34,61.45261914678657,10.0,1
dagger_seed1_gauss_s0.10_500.pt,dagger,gauss_s0.10_500,150.4,72.46654400480264,15.0,1
dagger_seed1_gauss_s0.45_1000.pt,dagger,gauss_s0.45_1000,74.18,27.078545012611002,0.0,1
dagger_seed1_gauss_s0.45_500.pt,dagger,gauss_s0.45_500,69.74,26.18649270139092,0.0,1
dagger_seed1_jitter_p0.10_1000.pt,dagger,jitter_p0.10_1000,500.0,0.0,100.0,1
dagger_seed1_jitter_p0.10_500.pt,dagger,jitter_p0.10_500,500.0,0.0,100.0,1
dagger_seed1_jitter_p0.45_1000.pt,dagger,jitter_p0.45_1000,500.0,0.0,100.0,1
dagger_seed1_jitter_p0.45_500.pt,dagger,jitter_p0.45_500,500.0,0.0,100.0,1
expert_final.zip,expert,expert,500.0,0.0,100.0,2
bc_seed2_bias_s0.05_1000.pt,bc,bias_s0.05_1000,466.03,87.52730488253366,91.0,2
bc_seed2_bias_s0.05_1000_epf.pt,bc,bias_s0.05_1000_epf,466.03,87.52730488253366,91.0,2
bc_seed2_bias_s0.05_500.pt,bc,bias_s0.05_500,119.29,2.7723455773045322,0.0,2
bc_seed2_bias_s0.05_500_epf.pt,bc,bias_s0.05_500_epf,119.29,2.7723455773045322,0.0,2
bc_seed2_bias_s0.20_1000.pt,bc,bias_s0.20_1000,13.53,1.0904586191139947,0.0,2
bc_seed2_bias_s0.20_1000_epf.pt,bc,bias_s0.20_1000_epf,13.53,1.0904586191139947,0.0,2
bc_seed2_bias_s0.20_500.pt,bc,bias_s0.20_500,500.0,0.0,100.0,2
bc_seed2_bias_s0.20_500_epf.pt,bc,bias_s0.20_500_epf,500.0,0.0,100.0,2
bc_seed2_clean1000.pt,bc,clean1000,500.0,0.0,100.0,2
bc_seed2_clean1000_epf.pt,bc,clean1000_epf,500.0,0.0,100.0,2
bc_seed2_clean1000_step.pt,bc,clean1000_step,500.0,0.0,100.0,2
bc_seed2_clean500.pt,bc,clean500,500.0,0.0,100.0,2
bc_seed2_clean500_epf.pt,bc,clean500_epf,500.0,0.0,100.0,2
bc_seed2_clean500_step.pt,bc,clean500_step,500.0,0.0,100.0,2
bc_seed2_dropout_p0.10_1000.pt,bc,dropout_p0.10_1000,393.27,142.68741044675247,71.0,2
bc_seed2_dropout_p0.10_1000_epf.pt,bc,dropout_p0.10_1000_epf,393.27,142.68741044675247,71.0,2
bc_seed2_dropout_p0.10_500.pt,bc,dropout_p0.10_500,411.81,126.63788493180073,77.0,2
bc_seed2_dropout_p0.10_500_epf.pt,bc,dropout_p0.10_500_epf,411.81,126.63788493180073,77.0,2
bc_seed2_dropout_p0.45_1000.pt,bc,dropout_p0.45_1000,430.91,135.3219934083148,81.0,2
bc_seed2_dropout_p0.45_1000_epf.pt,bc,dropout_p0.45_1000_epf,430.91,135.3219934083148,81.0,2
bc_seed2_dropout_p0.45_500.pt,bc,dropout_p0.45_500,385.75,141.26318522530914,80.0,2
bc_seed2_dropout_p0.45_500_epf.pt,bc,dropout_p0.45_500_epf,385.75,141.26318522530914,80.0,2
bc_seed2_flip_p0.10_1000.pt,bc,flip_p0.10_1000,500.0,0.0,100.0,2
bc_seed2_flip_p0.10_1000_epf.pt,bc,flip_p0.10_1000_epf,500.0,0.0,100.0,2
bc_seed2_flip_p0.10_500.pt,bc,flip_p0.10_500,491.78,46.047927206335785,97.0,2
bc_seed2_flip_p0.10_500_epf.pt,bc,flip_p0.10_500_epf,491.78,46.047927206335785,97.0,2
bc_seed2_flip_p0.45_1000.pt,bc,flip_p0.45_1000,495.02,35.19004973000182,99.0,2
bc_seed2_flip_p0.45_1000_epf.pt,bc,flip_p0.45_1000_epf,495.02,35.19004973000182,99.0,2
bc_seed2_flip_p0.45_500.pt,bc,flip_p0.45_500,306.84,138.25322564048912,45.0,2
bc_seed2_flip_p0.45_500_epf.pt,bc,flip_p0.45_500_epf,306.84,138.25322564048912,45.0,2
bc_seed2_gauss_s0.10_1000.pt,bc,gauss_s0.10_1000,85.85,57.1482939377896,2.0,2
bc_seed2_gauss_s0.10_1000_epf.pt,bc,gauss_s0.10_1000_epf,85.85,57.1482939377896,2.0,2
bc_seed2_gauss_s0.10_500.pt,bc,gauss_s0.10_500,120.72,65.74421343357909,5.0,2
bc_seed2_gauss_s0.10_500_epf.pt,bc,gauss_s0.10_500_epf,120.72,65.74421343357909,5.0,2
bc_seed2_gauss_s0.45_1000.pt,bc,gauss_s0.45_1000,66.49,21.31595411892229,0.0,2
bc_seed2_gauss_s0.45_1000_epf.pt,bc,gauss_s0.45_1000_epf,66.49,21.31595411892229,0.0,2
bc_seed2_gauss_s0.45_500.pt,bc,gauss_s0.45_500,84.45,38.73173763207636,1.0,2
bc_seed2_gauss_s0.45_500_epf.pt,bc,gauss_s0.45_500_epf,84.45,38.73173763207636,1.0,2
bc_seed2_jitter_p0.10_1000.pt,bc,jitter_p0.10_1000,500.0,0.0,100.0,2
bc_seed2_jitter_p0.10_1000_epf.pt,bc,jitter_p0.10_1000_epf,500.0,0.0,100.0,2
bc_seed2_jitter_p0.10_500.pt,bc,jitter_p0.10_500,457.56,93.91403728942761,94.0,2
bc_seed2_jitter_p0.10_500_epf.pt,bc,jitter_p0.10_500_epf,457.56,93.91403728942761,94.0,2
bc_seed2_jitter_p0.45_1000.pt,bc,jitter_p0.45_1000,500.0,0.0,100.0,2
bc_seed2_jitter_p0.45_1000_epf.pt,bc,jitter_p0.45_1000_epf,500.0,0.0,100.0,2
bc_seed2_jitter_p0.45_500.pt,bc,jitter_p0.45_500,473.61,71.4957194522861,100.0,2
bc_seed2_jitter_p0.45_500_epf.pt,bc,jitter_p0.45_500_epf,473.61,71.4957194522861,100.0,2
dagger_seed2_bias_s0.05_1000.pt,dagger,bias_s0.05_1000,388.43,115.19073356828665,86.0,2
dagger_seed2_bias_s0.05_500.pt,dagger,bias_s0.05_500,500.0,0.0,100.0,2
dagger_seed2_bias_s0.20_1000.pt,dagger,bias_s0.20_1000,14.69,1.1635720862928949,0.0,2
dagger_seed2_bias_s0.20_500.pt,dagger,bias_s0.20_500,500.0,0.0,100.0,2
dagger_seed2_clean1000.pt,dagger,clean1000,500.0,0.0,100.0,2
dagger_seed2_clean500.pt,dagger,clean500,500.0,0.0,100.0,2
dagger_seed2_dropout_p0.10_1000.pt,dagger,dropout_p0.10_1000,487.57,60.9066917505786,97.0,2
dagger_seed2_dropout_p0.10_500.pt,dagger,dropout_p0.10_500,474.45,68.9086895826644,96.0,2
dagger_seed2_dropout_p0.45_1000.pt,dagger,dropout_p0.45_1000,447.56,101.34508572200232,89.0,2
dagger_seed2_dropout_p0.45_500.pt,dagger,dropout_p0.45_500,408.6,129.50111968627917,84.0,2
dagger_seed2_flip_p0.10_1000.pt,dagger,flip_p0.10_1000,500.0,0.0,100.0,2
dagger_seed2_flip_p0.10_500.pt,dagger,flip_p0.10_500,500.0,0.0,100.0,2
dagger_seed2_flip_p0.45_1000.pt,dagger,flip_p0.45_1000,465.38,68.20392657318199,98.0,2
dagger_seed2_flip_p0.45_500.pt,dagger,flip_p0.45_500,481.4,30.27474194770288,100.0,2
dagger_seed2_gauss_s0.10_1000.pt,dagger,gauss_s0.10_1000,195.94,70.23386932242876,23.0,2
dagger_seed2_gauss_s0.10_500.pt,dagger,gauss_s0.10_500,197.85,98.05043345136217,32.0,2
dagger_seed2_gauss_s0.45_1000.pt,dagger,gauss_s0.45_1000,67.21,21.719712244871015,0.0,2
dagger_seed2_gauss_s0.45_500.pt,dagger,gauss_s0.45_500,81.79,28.349707229528843,0.0,2
dagger_seed2_jitter_p0.10_1000.pt,dagger,jitter_p0.10_1000,500.0,0.0,100.0,2
dagger_seed2_jitter_p0.10_500.pt,dagger,jitter_p0.10_500,500.0,0.0,100.0,2
dagger_seed2_jitter_p0.45_1000.pt,dagger,jitter_p0.45_1000,500.0,0.0,100.0,2
dagger_seed2_jitter_p0.45_500.pt,dagger,jitter_p0.45_500,500.0,0.0,100.0,2
